op,bytes,provider,backend,trial,wall_ns_per_iter
parse_e2e,8388608,avx2,3,180289574.8
parse_e2e,8388608,avx512,3,185034572.9
parse_e2e,8388608,avx512,4,179622299.7
parse_e2e,8388608,avx2,4,186149746.7
parse_e2e,8388608,scalar,4,171860471.1
parse_e2e,8388608,oracle,4,72783662.8
parse_e2e,8388608,oracle,5,77407726.2
parse_e2e,8388608,scalar,5,181289932.3
parse_e2e,8388608,avx2,5,175574078.6
parse_e2e,8388608,avx512,5,168575838.0
parse_e2e,8388608,avx512,6,168997761.3
parse_e2e,8388608,avx2,6,164609314.5
parse_e2e,8388608,scalar,6,164427816.8
parse_e2e,8388608,oracle,6,81152554.0
parse_e2e,8388608,oracle,7,86214630.6
parse_e2e,8388608,scalar,7,177088855.0
parse_e2e,8388608,avx2,7,180176349.2
parse_e2e,8388608,avx512,7,167535286.2
parse_ctx_reuse,8388608,oracle,1,76361318.6
parse_ctx_reuse,8388608,scalar,1,180333807.9
parse_ctx_reuse,8388608,avx2,1,173791933.9
parse_ctx_reuse,8388608,avx512,1,177972041.9
parse_ctx_reuse,8388608,avx512,2,179310280.0
parse_ctx_reuse,8388608,avx2,2,174517950.5
parse_ctx_reuse,8388608,scalar,2,179155959.0
parse_ctx_reuse,8388608,oracle,2,75483783.0
parse_ctx_reuse,8388608,oracle,3,74973589.0
parse_ctx_reuse,8388608,scalar,3,183414282.9
parse_ctx_reuse,8388608,avx2,3,171221875.0
parse_ctx_reuse,8388608,avx512,3,171104061.3
parse_ctx_reuse,8388608,avx512,4,172537692.3
parse_ctx_reuse,8388608,avx2,4,182740464.5
parse_ctx_reuse,8388608,scalar,4,181214602.2
parse_ctx_reuse,8388608,oracle,4,74073597.6
parse_ctx_reuse,8388608,oracle,5,74857432.2
parse_ctx_reuse,8388608,scalar,5,167734262.2
parse_ctx_reuse,8388608,avx2,5,168501649.1
parse_ctx_reuse,8388608,avx512,5,168991143.4
parse_ctx_reuse,8388608,avx512,6,174205496.3
parse_ctx_reuse,8388608,avx2,6,165025671.9
parse_ctx_reuse,8388608,scalar,6,171051795.5
parse_ctx_reuse,8388608,oracle,6,76245355.0
parse_ctx_reuse,8388608,oracle,7,75482484.4
parse_ctx_reuse,8388608,scalar,7,168220414.1
parse_ctx_reuse,8388608,avx2,7,163731258.4
parse_ctx_reuse,8388608,avx512,7,169531826.1
